132822480254835845,-0.0403472,-0.99193,-0.120196,0.0802479,-0.99344,0.0269419,0.111137,0.151581,-0.107001,0.123891,-0.98651,0.454132,0,0,0,1
132822480256835887,-0.0491166,-0.987725,-0.148279,0.0966864,-0.994738,0.0350119,0.0962787,0.149898,-0.0899054,0.152228,-0.984248,0.461286,0,0,0,1
132822480258835929,-0.053481,-0.984878,-0.164787,0.103405,-0.996408,0.0417833,0.0736555,0.147572,-0.0656564,0.168134,-0.983575,0.462311,0,0,0,1
132822480260835971,-0.0436227,-0.965995,-0.254853,0.0949841,-0.998433,0.0332015,0.0450519,0.143784,-0.0350584,0.256419,-0.96593,0.463844,0,0,0,1
132822480262836015,-0.00690925,-0.873571,-0.486647,0.0679584,-0.99932,0.0236628,-0.0282889,0.133548,0.0362278,0.486121,-0.873141,0.475286,0,0,0,1
132822480264836055,0.0329753,-0.866087,-0.498805,0.0625434,-0.988734,0.0446396,-0.142873,0.118973,0.146007,0.497897,-0.854857,0.466114,0,0,0,1
132822480266836097,0.0251637,-0.888072,-0.459014,0.068486,-0.983494,0.060308,-0.170596,0.115261,0.179184,0.45573,-0.871896,0.463985,0,0,0,1
132822480268836140,0.018646,-0.898013,-0.439574,0.0741771,-0.983479,0.0627038,-0.169816,0.116315,0.18006,0.435478,-0.882007,0.467906,0,0,0,1
132822480270836182,0.00459456,-0.908823,-0.417157,0.0815265,-0.98687,0.0632311,-0.148624,0.120192,0.16145,0.412363,-0.896599,0.473761,0,0,0,1
132822480272836224,-0.00311303,-0.915256,-0.40286,0.0874607,-0.989589,0.0607868,-0.130454,0.12319,0.143887,0.39826,-0.905917,0.479361,0,0,0,1
132822480274836268,-0.0206722,-0.925934,-0.377119,0.0962365,-0.992236,0.0652711,-0.10587,0.127173,0.122644,0.372002,-0.920094,0.476511,0,0,0,1
132822480276836310,-0.0397723,-0.939269,-0.340871,0.109635,-0.993437,0.0737837,-0.0873992,0.128321,0.107242,0.335158,-0.936039,0.475593,0,0,0,1
132822480278836351,-0.0628349,-0.956775,-0.283958,0.124155,-0.991643,0.0919743,-0.0904665,0.126616,0.112673,0.275901,-0.954559,0.471124,0,0,0,1
132822480280836394,-0.0740778,-0.976242,-0.203626,0.134829,-0.990407,0.0959027,-0.0994803,0.124635,0.116645,0.194303,-0.973981,0.463501,0,0,0,1
132822480282836437,-0.0659094,-0.983938,-0.1659,0.137519,-0.989343,0.086073,-0.117441,0.12224,0.129834,0.156391,-0.979124,0.451749,0,0,0,1
132822480284836480,-0.0628972,-0.989319,-0.131499,0.136013,-0.988918,0.0795341,-0.125358,0.122033,0.134478,0.122157,-0.983358,0.429648,0,0,0,1
132822480286836521,-0.062814,-0.995393,-0.0724343,0.123477,-0.989476,0.0715909,-0.12575,0.120597,0.130356,0.0637731,-0.989414,0.390809,0,0,0,1
132822480288836564,-0.0235134,-0.999722,0.00149907,0.0939919,-0.992532,0.0231649,-0.119762,0.124178,0.119694,-0.00430391,-0.992801,0.345003,0,0,0,1
